time_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp_c
53300,-8.8609,-2.5738,-1.3168,-104.4733,-21.4656,-26.8244,41.24
53350,-8.4683,-3.5099,-1.0989,-127.084,-17.4198,-40.4275,41.38
53400,-9.4164,-2.557,-0.9984,-135.5725,-21.7252,-37.6031,41.19
53450,-9.2991,-2.7414,-1.1181,-151.3588,-32.7176,-22.3206,41.28
53500,-8.2672,-4.0151,-0.7087,-152.2748,-32.0611,-21.145,40.95
53550,-8.2097,-4.6424,-0.4022,-156.0763,-27.2214,-30.5802,41.24
53600,-9.0525,-2.8084,-0.1508,-154.5191,-27.2519,-23.1145,40.95
53650,-9.074,-3.2298,-0.9146,-151.3282,-23.6947,-8.1985,41.05
53700,-8.406,-4.5035,-0.6704,-137.6031,-11.6031,-2.3359,41.19
53750,-8.7412,-4.039,-0.2897,-119.7252,-13.2214,-7.4504,41.05
53800,-8.6981,-3.3447,-0.1987,-99.1756,-12.1832,-3.8626,41.09
53850,-9.1387,-4.1611,-0.7805,-75.313,5.8931,2.1985,41.28
53900,-8.4132,-2.885,-0.5507,-41.771,22.2748,12.5802,41.24
53950,-8.0732,-4.1013,-0.4812,-14.2137,24.8244,-4.2748,40.95
54000,-9.1722,-4.7238,-0.759,23.6947,10.2137,-13.374,41.09
54050,-10.1801,-3.2585,-1.719,69.1603,-0.1221,2.8397,41.38
54100,-10.2424,-2.2505,-2.0399,98.3511,-2.6565,27.7252,41.19
54150,-9.7564,-0.5219,-1.6352,91.5267,-11.3282,40.3359,41.09
54200,-10.4435,0.1532,-1.9896,62.3053,-31.9542,64.8702,41.28
54250,-10.3022,1.142,-1.4006,-9.7557,-55.4504,95.9695,41.05
54300,-9.6582,-1.4078,-1.6999,-45.8931,-82.4122,78.7023,41.05
54350,-9.4547,-1.0343,-2.3607,-56.7634,-89.7252,59.1145,41.19
54400,-9.991,-0.5938,-1.312,-93.8626,-84.5802,29.2214,41.19
54450,-8.77,1.2426,-0.6464,-144.916,-78.3359,-3.2061,40.95
54500,-7.4053,-0.1006,-0.2562,-194.4275,-79.8779,-42.2443,41.09
54550,-5.6503,0.1963,-0.6177,-232.5802,-54.9313,-56.229,41.38
54600,-7.4005,-1.6951,-0.6967,-264.6412,-28.3359,-55.8015,41.19
54650,-9.7205,-3.4764,1.7526,-246.3969,-6.7481,-62.458,41.09
54700,-8.4013,-6.3494,3.5841,-117.0992,25.313,2.7939,41.05
54750,-7.1563,-6.79,2.9521,19.9695,97.2519,66.4275,41.24
54800,-9.3613,-6.9552,2.0949,121.2061,132.5496,65.542,41.19
54850,-7.6543,-4.7142,0.3065,150.1221,149.3588,22.916,40.95
54900,-9.4116,-3.474,-0.3017,157.4046,133.6336,-11.8168,41.05
54950,-14.5879,8.588,1.2617,105.2061,55.6336,9.374,41.05
55000,-9.5553,-1.7023,-1.4557,12.2137,4.1374,56.4122,41.28
55050,-9.9359,-5.2194,-0.7111,-4.1832,21.8626,-4.0,41.05
55100,-11.8752,-5.7341,-1.9968,52.8855,-12.4427,-11.8626,41.24
55150,-10.1993,4.0869,-3.3327,47.145,-18.9924,38.9771,41.19
55200,-8.0876,-3.2609,-1.482,48.687,8.3206,12.4885,41.09
55250,-6.1986,-4.2545,-0.6297,76.1374,-3.8321,16.0763,41.09
55300,-9.019,-5.9759,-1.0319,118.5802,-28.9924,1.4351,41.09
55350,-7.8171,1.5778,-5.7676,126.7023,9.2519,21.1908,41.28
55400,-8.1163,-4.5969,-3.5338,111.0687,33.145,31.9389,41.24
55450,-7.8243,-4.0534,-1.1133,112.687,41.2672,23.6641,41.24
55500,-8.9399,-2.1237,-0.8188,86.6412,35.2519,1.2824,41.19
55550,-9.2392,-1.7119,-1.7717,41.8168,20.5191,2.2595,41.19
55600,-8.9663,-2.2266,-1.7286,-6.7786,9.4504,-6.3053,41.28
55650,-8.7077,-2.8371,-1.3599,-43.6794,-0.3511,-25.3893,41.19
55700,-8.8466,-2.3152,-1.3431,-67.771,-8.5191,-37.2824,41.28
55750,-8.4276,-1.9201,-2.059,-96.2748,-12.7786,-31.6031,41.19
55800,-8.3103,-3.7757,-1.9201,-98.7023,3.4351,-36.8855,41.09
55850,-9.3565,-2.5642,-1.0702,-85.4657,12.916,-31.1298,41.38
55900,-9.5002,-3.5386,-1.1325,-85.8168,-2.3511,-18.5038,41.05
55950,-9.2129,-3.1987,-0.8882,-73.5725,-2.916,-5.2977,41.19
56000,-8.6622,-3.6679,-1.0822,-55.6794,3.9695,0.5344,41.24
56050,-8.3893,-3.9433,-0.905,-33.0992,12.0458,6.7481,41.05
56100,-8.3079,-4.0151,-0.8356,-7.6641,14.3206,10.2748,41.19
56150,-8.5593,-3.79,-1.1229,11.5725,19.6641,14.6107,41.05
56200,-8.9567,-3.6823,-1.0846,37.2061,8.3817,20.9924,41.09
56250,-9.754,-2.1069,-2.2075,60.458,-2.6107,30.0,41.05
56300,-10.501,-2.1308,-2.8467,65.0229,2.626,41.4656,40.95
56350,-10.1993,-1.9465,-1.9848,63.8168,-0.2748,46.2748,41.19
56400,-9.3446,-0.3855,-1.8771,46.3359,-17.1145,61.2519,41.09
56450,-9.4667,1.6568,-1.2522,11.5878,-40.4275,81.0687,41.09
56500,-9.912,-0.2682,-1.1205,-12.4885,-77.8321,88.3206,41.38
56550,-9.256,-3.2992,-1.9992,1.7405,-102.6718,57.2214,41.09
56600,-9.6726,-1.5945,-2.5115,12.2901,-85.7099,36.2748,41.19
56650,-8.6359,0.0168,-1.3001,-29.374,-47.2214,0.5038,41.19
56700,-8.09,0.5794,0.1341,-66.5496,-41.3435,-37.1298,41.19
56750,-7.6974,0.6177,0.1556,-107.1603,-36.5191,-59.2824,41.24
56800,-7.6183,-0.1987,-0.1101,-125.0534,-25.1145,-57.5878,41.09
56850,-8.1163,-1.5443,-0.3639,-122.5802,-7.2824,-53.9389,40.86
56900,-9.6391,-2.4445,1.6807,-107.3588,10.2595,-66.3817,41.38
56950,-11.0421,-4.2066,3.6105,-61.2672,-0.6718,-42.3817,41.05
57000,-8.2624,-5.7988,3.0287,21.4351,21.7405,-20.0611,41.09
57050,-7.7357,-6.5888,1.5658,106.7023,60.4733,-8.1374,41.28
57100,-9.3015,-5.3463,0.7254,172.1985,79.7863,-5.0534,41.09
57150,-10.4507,1.5467,3.055,170.916,63.0382,33.084,41.19
57200,-10.6686,-2.794,-0.1101,136.5343,41.2977,30.5344,41.19
57250,-7.8913,-1.6927,-0.1484,110.1527,45.9542,42.458,40.95
57300,-6.9145,-3.3064,-0.5291,73.8931,68.9466,-15.5115,41.09
57350,-13.3549,-0.3663,0.3256,102.0,45.2672,18.8092,40.91
57400,-10.6494,2.5833,-0.3759,51.8473,-26.4427,42.3359,40.86
57450,-6.3662,-3.6176,-0.1413,39.4198,8.1221,-0.1679,41.09
57500,-7.3885,-5.2002,-0.3352,60.6565,0.4275,-17.3893,41.24
57550,-9.3709,-0.1939,-3.3208,117.084,4.9924,-17.9084,41.09
57600,-9.6414,-1.1564,-3.5243,72.2748,39.5878,-0.7023,41.38
57650,-8.4707,-3.6512,-0.735,77.313,60.916,13.6947,41.24
57700,-8.9878,-3.1508,-0.0766,60.7786,37.1908,-6.3511,41.09
57750,-8.928,-2.0159,-1.4222,45.4504,24.4275,-12.7328,41.19
57800,-9.4571,-2.1189,-0.4956,19.4962,17.8931,-10.2443,41.09
57850,-8.8107,-1.968,-1.2474,-5.6947,12.7481,-7.5878,41.24
57900,-8.4922,-2.4205,-1.0367,-27.6489,24.5954,-18.0305,40.95
57950,-9.335,-1.9441,-0.4717,-46.6565,23.9695,-18.7481,41.05
58000,-9.493,-2.6624,-1.0534,-48.7481,22.7176,-11.3588,41.24
58050,-8.4228,-3.2178,-1.3288,-34.1221,40.1832,-5.3893,40.95
58100,-9.3087,-3.1987,-0.5866,-14.1832,40.458,2.7023,41.09
58150,-9.0094,-3.2561,-0.7877,-1.2519,37.7557,11.0992,41.24
58200,-9.0214,-3.4836,-0.7638,15.8168,29.7405,13.3282,40.95
58250,-8.9136,-3.4381,-0.996,32.4733,19.3588,22.8244,40.95
58300,-8.3869,-3.1125,-1.7789,43.7252,19.0534,20.2137,41.24
58350,-11.3102,-2.4493,-1.7023,60.1374,-8.7481,30.8855,41.24
58400,-12.7348,-1.3527,-3.6081,40.8244,-25.0076,54.8244,41.09
58450,-10.5441,-0.5004,-3.7158,32.9313,-20.9313,81.6031,41.09
58500,-8.7317,0.9361,-1.4245,1.4198,-40.9466,115.4198,41.24
58550,-6.2393,-1.0415,-0.4812,-2.9008,-72.0611,91.3282,41.09
58600,-7.1419,-2.4157,-1.0606,11.5878,-105.8168,36.1527,41.19
58650,-12.0141,-0.1245,-2.6336,-1.9084,-95.6794,16.6565,41.09
58700,-9.1818,1.0175,-2.2218,-49.1908,-55.4656,-1.1908,41.38
58750,-7.7596,0.8523,-0.4693,-79.5573,-31.6794,-59.5573,41.28
58800,-7.3287,0.2251,-0.1867,-106.5343,-12.8092,-55.4351,41.24
58850,-8.1163,0.8691,-0.0886,-117.2977,0.2901,-46.9008,41.24
58900,-8.7795,-0.5531,0.8787,-123.0534,-1.7099,-39.8626,41.09
58950,-9.6965,-3.3806,2.2697,-112.9924,-15.6031,-60.9771,40.95
59000,-8.9615,-5.0278,2.964,-51.8931,-8.0,-55.2519,41.09
59050,-9.007,-6.3758,3.1532,37.8321,29.4046,-46.5649,41.19
59100,-8.5042,-5.5474,2.3607,135.771,55.2366,-20.458,41.19
59150,-8.734,-3.3303,1.5826,188.2137,65.2977,-0.3817,40.77
59200,-9.9838,-1.0511,1.1947,180.687,48.2137,16.9313,40.91
59250,-7.2329,-1.9154,-0.9744,154.2443,60.4427,14.1832,41.19
59300,-6.5769,-1.9656,-0.9481,131.6031,85.313,5.9389,40.91
59350,-11.4108,-3.4477,-0.6009,98.6107,105.0687,-39.6489,41.19
59400,-15.7969,3.79,-0.1796,64.9466,52.1069,24.5954,41.19
59450,-8.9519,-1.336,-0.4453,17.374,17.4198,32.5802,40.91
59500,-5.928,-2.9329,-0.8954,5.8473,42.0305,-6.8092,41.19
59550,-6.9767,-3.3471,-1.6903,21.4809,54.0458,-18.2137,41.38
59600,-10.3166,-1.0511,-2.0039,59.9237,40.7023,0.3053,41.19
59650,-8.1882,-2.8826,-2.3918,58.2137,33.8626,17.5878,41.05
59700,-8.3342,-4.2306,-1.8459,88.687,32.7328,15.4656,41.24
59750,-9.0214,-2.8706,-2.2936,100.6718,21.5267,15.6336,41.19
59800,-8.6263,-2.7054,-2.3559,85.7405,19.542,18.3664,40.95
59850,-8.5162,-3.1987,-1.4892,70.3053,14.5802,14.5344,41.28
59900,-8.3845,-3.3998,-2.0638,62.4122,11.0992,3.8321,41.19
59950,-8.7029,-1.0918,-2.7749,33.5267,16.8397,0.5038,41.05
60000,10.3022,-2.2889,-4.9201,-106.1832,-92.1374,-2.9008,41.05
60050,10.8553,-2.9353,-4.4197,-84.916,-64.7634,11.9389,41.09
60100,8.3534,-3.4477,-5.0661,-86.855,-101.374,28.5496,41.19
60150,8.9926,-2.7174,-4.8674,-70.916,-82.4885,41.0992,40.95
60200,8.3797,-2.3798,-3.7541,-53.0382,-79.7405,37.4809,41.19
60250,8.7245,-2.3559,-4.4796,-27.8473,-59.6489,38.2748,41.24
60300,8.7747,-2.1308,-4.0486,-19.1298,-32.0,25.7863,41.28
60350,8.9447,-2.0925,-3.9433,-16.4886,-27.9237,23.0687,41.24
60400,9.2967,-2.3343,-4.1396,-14.5344,-15.6336,18.1374,41.28
60450,9.5984,-2.5642,-4.3598,-12.0916,-9.0687,13.084,40.95
60500,10.3621,-2.624,-5.1116,-10.3359,1.2977,9.6336,41.24
60550,12.5528,-3.802,-6.778,6.2748,29.4809,11.0382,41.05
60600,11.5257,-3.3782,-6.1028,18.5649,55.4656,8.4275,41.19
60650,9.5481,-2.8395,-4.7046,19.9084,64.6718,6.3206,41.19
60700,7.3981,-2.7509,-3.3734,27.3282,58.2137,-0.855,41.05
60750,8.8059,-3.3327,-4.8459,55.5725,64.229,-0.1985,41.38
60800,10.9343,-4.13,-7.094,93.9237,89.0229,4.7328,41.38
60850,11.1857,-3.9049,-7.3646,99.9084,117.3282,-15.6031,41.28
60900,10.7667,-2.8754,-6.6559,76.626,130.9008,-21.313,41.05
60950,8.7388,-2.217,-4.7836,36.9618,131.0992,-13.0687,41.28
61000,7.5369,-2.0303,-3.1939,20.5191,116.1985,9.771,41.24
61050,7.9104,-2.9832,-3.5003,32.5802,101.8626,11.9389,40.95
61100,6.256,-1.6735,-1.4724,33.1298,75.8168,7.0687,41.28
61150,6.596,-1.9848,-1.4916,26.3969,36.2748,-0.1374,40.95
61200,5.6862,-1.1684,-0.6632,2.5496,-0.6107,-14.1221,41.24
61250,6.0645,-1.3719,-1.1301,-20.8855,-38.626,-27.5878,41.28
61300,6.5721,-1.2282,-1.6712,-44.4733,-74.1985,-33.0382,40.95
61350,7.264,-1.5131,-2.2075,-60.1221,-104.6412,-36.6565,41.05
61400,11.2887,-2.909,-5.3415,-61.1145,-127.3893,-29.9542,41.09
61450,12.6366,-3.0311,-5.9185,-54.1832,-131.2824,-22.7481,41.38
61500,11.4539,-1.221,-5.2218,-93.1756,-143.0534,-13.9084,40.95
61550,10.4363,-1.3815,-5.3702,-136.229,-138.7176,7.9542,41.05
61600,9.4954,-2.4253,-5.296,-144.7023,-121.8626,19.8779,41.09
61650,8.5641,-5.126,-5.4348,-114.8702,-94.9924,29.9084,41.19
61700,9.8019,-3.4141,-5.545,-74.3511,-55.8626,46.1832,41.19
61750,9.1985,-2.1356,-5.3056,-73.3893,-20.1374,50.0153,41.05
61800,8.1283,-1.8675,-4.3383,-62.855,-5.7252,64.4275,41.28
61850,7.6974,-2.1979,-4.2473,-37.7863,0.9618,81.7405,41.05
61900,8.2911,-2.4972,-4.4149,-7.8015,11.2366,83.0229,41.05
61950,8.5018,-2.296,-4.5586,7.5115,17.7099,73.2061,41.09
62000,8.5688,-1.6305,-3.4572,2.8397,10.8702,52.1221,41.24
62050,9.4739,-1.3815,-4.458,-16.2748,20.8397,54.1069,41.19
62100,8.7029,-2.0758,-3.6176,-24.0611,41.4656,46.4885,41.38
62150,8.7197,-2.4301,-3.6057,-15.4198,49.6336,35.1298,41.24
62200,11.1259,-3.5147,-5.5929,1.8931,63.9084,30.3664,41.09
62250,10.5345,-3.7948,-5.0159,24.2748,72.0305,18.8855,41.24
62300,8.5712,-2.4972,-4.0318,25.2977,76.4733,9.6336,41.24
62350,8.9304,-3.4165,-4.4556,42.0458,66.9008,16.0916,41.28
62400,9.7492,-3.8211,-5.2553,79.374,55.5878,10.1374,41.09
62450,10.0628,-3.2944,-5.3941,90.916,55.5573,-5.0229,41.38
62500,9.8043,-2.3822,-5.2481,83.8321,57.7405,-4.5496,41.38
62550,9.4379,-2.0782,-5.0542,72.4427,57.9542,1.1145,41.19
62600,7.92,-1.3743,-3.9409,42.9313,53.1298,-14.4275,41.19
62650,7.5657,-1.5323,-3.5338,10.2595,31.8473,-18.0763,41.19
62700,7.0892,-1.6879,-3.0143,-8.916,14.2595,-28.5038,41.28
62750,7.671,-2.0518,-3.0239,-15.5878,-5.9084,-39.0382,40.91
62800,8.7819,-2.0758,-3.5961,-20.2443,-22.2901,-43.2672,41.28
62850,8.8753,-1.8459,-3.644,-39.8931,-34.2748,-41.8015,41.09
62900,9.2512,-1.6927,-4.1539,-61.084,-36.8244,-36.5191,40.91
62950,9.8952,-1.8076,-4.7645,-90.7328,-27.3435,-31.0076,41.28
63000,8.9471,-1.4724,-4.3167,-122.2443,-51.2977,-14.3664,41.24
63050,8.3821,-1.5945,-4.1372,-141.1603,-46.5954,-2.229,41.19
63100,8.4635,-1.3479,-4.3311,-152.5954,-38.9466,18.0153,41.28
63150,8.6718,-1.7909,-4.5969,-156.8397,-26.9008,35.1908,41.28
63200,8.825,-2.1763,-5.0973,-157.6031,-11.9237,50.2595,41.09
63250,8.5162,-2.3463,-3.6416,-158.9008,-26.9313,50.9466,41.19
63300,9.1866,-2.5857,-4.7405,-167.8015,-46.8702,54.855,41.24
63350,9.8067,-3.2777,-5.5115,-159.6641,-41.6031,63.1298,41.09
63400,9.4858,-3.237,-5.1332,-124.3053,-14.7176,80.1069,41.28
63450,8.4372,-2.6504,-4.288,-86.0611,13.0534,90.6107,41.28
63500,8.0349,-2.2266,-3.0526,-63.6641,11.5878,92.6107,41.24
63550,8.4587,-1.9872,-3.4261,-56.7023,2.4427,86.5038,41.28
63600,9.1219,-2.2793,-3.7421,-62.5802,0.0305,61.2672,41.05
63650,9.7109,-2.2745,-3.948,-72.687,0.3817,38.8092,41.38
63700,9.8067,-2.0566,-4.6543,-88.1832,13.6031,29.9389,41.38
63750,9.0381,-1.7741,-3.6392,-91.1756,16.0916,42.5344,41.09
63800,8.5928,-1.9824,-3.62,-78.1527,-5.0229,58.6107,41.05
63850,8.5066,-2.083,-3.6224,-62.9618,-10.2595,66.7481,41.05
63900,8.7532,-2.6121,-3.7876,-39.5573,-11.6489,57.1756,41.28
63950,8.5665,-2.375,-3.5195,-17.084,-11.5878,37.1603,41.09
64000,8.6239,-2.3224,-3.7996,1.4046,-6.0153,13.5725,41.19
64050,8.4827,-1.324,-3.486,6.4885,-5.6641,3.1908,40.95
64100,8.5042,-1.2857,-3.8188,-5.0382,-8.458,-0.626,41.05
64150,8.26,-1.391,-3.5051,-24.4733,-14.6107,-3.8168,41.38
64200,8.4132,-2.1284,-3.7254,-34.3359,-28.3511,-6.5496,41.28
64250,9.7372,-3.1173,-4.4891,-34.9771,-40.5191,-10.7939,41.38
64300,9.9096,-3.3519,-5.0589,-26.5954,-29.8168,-14.2443,41.28
64350,9.1746,-3.3686,-4.3263,3.8931,-21.0992,-6.0305,41.28
64400,9.165,-3.3543,-4.8195,47.4962,-6.5344,6.229,41.19
64450,9.0261,-2.8587,-5.0254,83.3893,11.9389,15.313,41.19
64500,8.4156,-3.3639,-5.2577,108.8092,23.0992,-1.5878,41.24
64550,8.406,-2.2194,-5.9903,130.3664,32.4122,-45.8473,41.09
64600,9.2703,-1.1253,-6.5841,98.7176,45.4962,-42.9924,40.95
64650,8.5497,-1.4748,-5.5689,54.5802,58.7634,-47.1603,40.95
64700,9.0118,-1.0223,-5.9927,12.6718,63.8321,-40.4122,41.19
64750,8.0972,-1.3982,-5.2577,-15.3893,68.8244,-37.8015,41.09
64800,7.8195,-1.1372,-4.956,-37.8168,68.9313,-26.5038,41.24
64850,6.6176,-0.51,-3.4955,-53.9542,54.2901,-5.2977,40.95
64900,7.683,-1.47,-4.1084,-62.8092,44.0611,20.5191,41.05
64950,7.7931,-2.1356,-3.3495,-54.5802,28.4122,31.2519,41.09
65000,8.3677,-2.8659,-3.5554,-29.6641,18.1527,28.4122,41.24
65050,8.7915,-2.4732,-3.3902,-29.4351,-4.0305,19.4809,41.19
65100,8.7029,-2.2266,-3.1891,-45.6489,-14.2748,4.3664,41.09
65150,8.4779,-2.1811,-3.0239,-70.4733,-33.4809,-9.4656,41.09
65200,8.6694,-2.0399,-3.1029,-86.7023,-55.1756,-16.6412,41.19
65250,9.0621,-1.5083,-3.2178,-112.7939,-71.7099,-3.6489,40.95
65300,10.0389,-2.0135,-4.4915,-132.1527,-67.8626,22.7481,40.91
65350,9.8354,-2.8659,-4.3,-131.0076,-55.6947,37.6336,41.28
65400,10.8625,-3.5386,-4.7549,-109.9847,-46.5649,48.5802,41.19
65450,11.0947,-3.8331,-5.2553,-76.0916,-25.1145,52.6718,41.24
65500,9.6223,-3.0191,-3.9935,-54.0611,-9.5878,44.5344,41.19
65550,9.2225,-3.0071,-3.6871,-44.8244,-7.5725,31.4046,40.91
65600,8.7245,-3.055,-3.2729,-25.7252,-5.9389,16.4886,41.05
65650,7.8913,-2.5307,-2.7054,-7.7863,-5.1603,4.1832,41.61
65700,8.1475,-2.4253,-3.0167,9.4198,3.4198,-1.2824,40.95
65750,9.2991,-2.6264,-3.7565,30.8702,24.3359,3.1756,41.24
65800,10.7931,-3.0358,-5.679,57.4198,65.0992,9.3435,41.05
65850,10.1945,-2.2505,-5.102,87.0534,93.2977,15.6183,41.28
65900,9.2799,-1.9345,-4.7692,110.8855,102.2137,19.542,40.95
65950,7.5441,-1.7502,-3.7948,131.6794,81.7099,2.229,41.24
66000,7.6183,-1.0965,-3.1843,124.6718,49.145,-15.9237,41.47
66050,7.1635,-1.0439,-2.3272,93.5573,18.7786,-27.4351,41.09
66100,8.0278,-0.9697,-2.7581,62.5649,2.1832,-25.4198,41.42
66150,7.6231,-0.6967,-2.2027,32.1832,-15.1145,-12.8092,41.09
66200,7.2281,-1.0654,-1.9369,8.7023,-35.2366,1.9695,41.24
66250,7.0797,-1.4222,-1.9441,-4.2748,-63.7863,13.542,41.19
66300,7.7979,-1.9465,-2.5905,-7.2977,-96.0153,16.1221,41.19
66350,9.6319,-0.7278,-3.5913,-38.1527,-114.7176,35.7863,41.05
66400,11.6215,-1.2689,-5.4708,-94.3511,-91.3435,65.5878,41.24
66450,13.1657,-5.296,-7.0437,-94.8702,-56.9771,47.6489,41.09
66500,10.9367,-5.138,-4.6687,-66.9008,-47.1756,5.4962,41.24
66550,8.7652,-3.6224,-3.5171,-40.2748,-65.4504,-26.7481,41.24
66600,7.4675,-2.4684,-3.802,-27.8931,-55.6031,-26.8244,41.19
66650,7.865,-3.3615,-5.1595,5.374,-20.6412,-23.7405,41.24
66700,8.9447,-3.2729,-6.0094,53.374,13.542,-22.6412,41.09
66750,10.1466,-3.5267,-6.9552,72.2595,66.5191,-22.1832,40.95
66800,10.1107,-3.043,-6.9097,65.6641,110.5649,-35.8321,41.28
66850,8.7412,-2.0399,-5.6767,43.9084,143.2214,-33.2214,41.19
66900,8.3055,-2.375,-4.8794,32.6565,138.916,-21.4351,41.38
66950,8.0421,-2.6624,-4.197,29.5878,130.916,-27.0229,41.24
67000,8.0732,-2.3942,-3.7804,26.8855,92.7023,-26.7786,40.86
67050,7.0246,-1.3527,-2.5307,13.5725,58.9924,-19.7099,41.19
67100,6.6152,-1.2258,-1.7286,-4.5954,1.6336,-6.5802,41.24
67150,7.027,-1.3096,-2.1141,-24.8397,-40.8855,-1.8015,41.28
67200,7.9416,-1.1756,-2.5019,-46.5344,-83.9542,12.855,41.24
67250,11.0708,-3.0382,-5.4588,-50.9618,-93.1145,20.2443,41.38
67300,10.1394,-2.5522,-4.0725,-54.3511,-92.7634,13.6336,41.05
67350,9.1291,-2.1141,-3.7804,-67.7863,-108.1069,12.0153,41.24
67400,7.9009,-1.2929,-2.2218,-76.3664,-119.4962,15.8779,41.19
67450,8.5329,-0.6776,-3.7014,-80.0,-124.7328,50.1527,41.24
67500,9.6271,-2.478,-4.7381,-76.1527,-52.4733,54.9618,40.95
67550,10.0987,-2.8994,-5.4037,-65.8168,32.1832,52.8092,40.95
67600,8.9471,-2.8036,-5.0182,-30.7176,89.8015,45.1145,41.24
67650,7.9847,-2.4493,-4.6328,-0.9313,113.0534,37.6489,41.28
67700,7.6543,-2.5115,-4.1611,26.229,106.7328,30.1527,41.05
67750,7.4771,-2.1859,-3.7038,43.5573,77.374,20.3664,41.24
67800,6.7301,-1.5443,-2.4972,35.4046,29.771,10.5802,41.38
67850,6.6679,-1.0056,-2.2434,16.6412,-26.5954,7.2214,41.19
67900,7.5322,-0.8787,-2.9688,-8.5954,-64.7634,10.0611,40.95
67950,8.3821,-1.6807,-3.893,-27.1603,-79.0687,14.9924,40.91
68000,9.323,-2.1979,-4.3766,-40.9924,-81.8931,5.9847,40.95
68050,12.9646,-4.0749,-7.4268,-37.2519,-54.6107,-7.1756,41.24
68100,11.0109,-3.45,-4.9608,-35.9389,-33.7252,-29.2824,41.24
68150,8.8202,-2.3296,-3.8068,-45.9237,-40.1679,-34.626,41.09
68200,8.0421,-2.7821,-4.027,-32.9008,-41.1145,-31.0534,41.19
68250,8.9232,-3.3208,-5.7652,2.0,-3.0382,-26.458,40.95
68300,9.5505,-3.8475,-6.6655,52.3206,41.0992,-20.0,40.95
68350,9.0477,-3.5889,-6.9528,92.855,85.7557,-19.145,41.24
68400,8.9112,-3.1436,-6.608,99.4198,117.1756,-30.5802,40.95
68450,8.2025,-2.9353,-5.3798,85.3893,115.6794,-43.0992,41.19
68500,7.525,-2.3463,-3.8044,71.9084,86.6565,-44.1832,41.09
68550,7.8673,-2.2075,-2.8778,52.9618,45.6183,-30.1527,40.91
68600,8.5377,-2.6312,-2.3224,26.0153,-12.1985,-27.0534,41.24
68650,8.8322,-2.6432,-3.1915,15.1756,-52.2137,-7.7405,40.91
68700,8.9495,-2.3032,-3.1508,12.855,-64.3969,9.4656,40.95
68750,9.4044,-1.8747,-4.1899,9.4504,-60.0153,28.9771,41.19
68800,9.4236,-2.0614,-4.2569,13.2214,-38.6107,40.4122,41.05
68850,10.2663,-2.4181,-5.4636,26.9466,3.6336,38.2901,40.95
68900,10.6949,-2.873,-4.9775,25.1145,38.1679,13.4046,41.24
68950,8.5736,-1.8268,-3.0143,5.374,34.1679,-4.8397,41.24
69000,7.6686,-2.0662,-2.6959,-13.4504,35.7557,-11.374,41.05
69050,7.8673,-2.9209,-2.9185,-7.7557,43.0382,-21.8779,41.38
69100,8.7508,-2.897,-3.486,7.0229,46.9771,-22.7481,40.77
69150,8.4348,-2.071,-2.8922,13.6489,46.5496,-5.6947,41.09
69200,8.1163,-1.6879,-2.3918,7.6489,39.5878,17.2519,40.91
69250,6.9504,-1.5083,-1.3551,-5.8931,25.7863,35.5115,40.91
69300,6.541,-2.2984,-1.0056,-8.5496,0.9313,40.2595,41.24
69350,6.8115,-2.7964,-1.0319,-5.6336,-40.0611,26.1069,40.95
69400,6.9887,-2.885,-1.5012,-9.4656,-65.4504,4.626,41.05
69450,7.8027,-3.304,-1.992,-13.7252,-79.8626,-9.2519,41.28
69500,8.7771,-4.3096,-2.9473,-10.3206,-72.3359,-22.4122,41.09
69550,9.4044,-5.0206,-4.0606,18.0916,-56.8855,-19.9542,40.95
69600,12.785,-5.8203,-5.8562,44.5191,-25.2366,-25.9542,41.09
69650,11.145,-4.3311,-4.9273,55.8168,1.6794,-6.5802,41.24
69700,8.9878,-3.6895,-3.4644,57.1603,15.0076,15.6641,41.19
69750,7.3406,-3.5267,-2.6887,68.7786,19.5267,27.8931,41.09
69800,8.2313,-3.8283,-3.8211,80.1221,22.4733,22.8702,41.05
69850,9.1482,-3.6464,-4.0223,60.8244,30.7328,10.3969,41.24
69900,8.4539,-2.1428,-3.4716,11.5878,31.8473,13.2061,41.05
69950,7.0126,-1.6496,-2.4181,-33.1145,23.4046,34.9618,40.91
70000,6.6224,-2.7438,-2.1644,-68.3969,4.2748,52.7939,40.91
70050,7.0461,-4.6759,-2.399,-81.6794,-14.6718,30.3359,41.42
70100,7.501,-5.7509,-2.5426,-69.6794,-30.6107,-9.2672,40.95
70150,8.3845,-6.1603,-3.055,-51.9847,-29.2672,-46.4427,41.24
70200,9.323,-6.7325,-3.3567,-25.1298,-21.6641,-75.6947,40.95
70250,9.6103,-6.2465,-3.3303,-3.6183,-16.7023,-74.2901,41.05
70300,9.821,-5.2002,-3.3662,18.5802,-12.2901,-54.0611,41.24
70350,11.7747,-5.2912,-5.0254,29.0687,19.084,-39.2672,40.95
70400,11.3222,-3.8307,-4.774,21.2214,40.6718,-27.5267,40.77
70450,8.928,-2.9042,-3.1196,11.4504,41.8321,1.9084,41.19
70500,7.8697,-2.478,-2.3607,20.3969,43.5573,14.2901,41.24
70550,7.1658,-2.3846,-2.2242,34.4122,49.9695,12.5954,41.19
70600,7.8793,-1.5874,-2.557,34.4122,51.7863,9.2214,40.95
